Trigram,Trigram_sum,p_abc,p_a_x_p_b_x_p_c,PMI
something_hit_something,1.0,0.0002872737719046251,1.2138300675796327e-06,7.8867
something_how_long,1.0,0.0002872737719046251,1.972473859816903e-06,7.1863
something_it_'s,1.0,0.0002872737719046251,9.22510851360521e-06,4.9607
something_like_a,1.0,0.0002872737719046251,4.432376356146253e-05,2.6963
something_like_how,1.0,0.0002872737719046251,1.4414232052508137e-05,4.3169
something_or_measure,1.0,0.0002872737719046251,2.9587107897253548e-06,6.6013
something_or_someone,1.0,0.0002872737719046251,1.2176232865408192e-05,4.5603
something_over_and,1.0,0.0002872737719046251,1.346592731221155e-06,7.737
something_pressure_down,1.0,0.0002872737719046251,3.413897065067717e-08,13.0387
something_push_you,1.0,0.0002872737719046251,6.47881798570629e-06,5.4706
something_really_hard,1.0,0.0002872737719046251,4.324269615752441e-07,9.3758
something_small_or,1.0,0.0002872737719046251,6.827794130135433e-07,8.7168
something_special_about,1.0,0.0002872737719046251,3.413897065067717e-08,13.0387
something_that_'s,2.0,0.0005745475438092502,2.1363409189401538e-05,4.7492
something_that_be,2.0,0.0005745475438092502,6.74282602540486e-05,3.091
something_that_ca,1.0,0.0002872737719046251,3.2712720321271104e-05,3.1345
something_that_explode,1.0,0.0002872737719046251,1.0681704594700769e-05,4.7492
something_that_go,1.0,0.0002872737719046251,1.8692983040726346e-05,3.9419
something_that_have,1.0,0.0002872737719046251,1.1349311131869565e-05,4.6617
something_that_invent,1.0,0.0002872737719046251,2.8039474561089515e-05,3.3569
something_that_make,1.0,0.0002872737719046251,3.671835954428389e-05,2.9679
something_that_rescue,1.0,0.0002872737719046251,2.002819611506394e-06,7.1642
something_that_save,1.0,0.0002872737719046251,5.2073309899166246e-05,2.4638
something_that_you,4.0,0.0011490950876185005,0.0001628959950691867,2.8185
something_to_invent,1.0,0.0002872737719046251,1.5134943655133544e-05,4.2465
something_to_make,1.0,0.0002872737719046251,1.9819569072198687e-05,3.8574
something_very_close,1.0,0.0002872737719046251,3.4138970650677167e-08,13.0387
something_you_be,1.0,0.0002872737719046251,9.348008807947647e-05,1.6197
something_you_ca,4.0,0.0011490950876185005,4.535172589994402e-05,4.6632
something_you_can,3.0,0.0008618213157138753,2.6840817369354628e-05,5.0049
something_you_make,1.0,0.0002872737719046251,5.090499845912084e-05,2.4965
something_you_need,1.0,0.0002872737719046251,7.40436341223576e-06,5.2779
something_you_use,1.0,0.0002872737719046251,1.943645395711887e-05,3.8856
sometimes_in_doctor,1.0,0.0002872737719046251,2.560422798800788e-09,16.7757
sometimes_you_can,1.0,0.0002872737719046251,3.3551021711693286e-07,9.7419
somewhere_close_or,1.0,0.0002872737719046251,8.534742662669292e-09,15.0387
somewhere_warm_in,1.0,0.0002872737719046251,5.120845597601576e-09,15.7757
south_or_north,1.0,0.0002872737719046251,7.112285552224411e-10,18.6237
space_and_how,1.0,0.0002872737719046251,6.732963656105776e-08,12.0589
speak_to_a,1.0,0.0002872737719046251,2.770235222591408e-07,10.0182
special_about_a,1.0,0.0002872737719046251,2.6244333687708078e-08,13.4181
sport_you_get,1.0,0.0002872737719046251,1.2147783723199292e-07,11.2075
squeeze_or_feel,1.0,0.0002872737719046251,7.1122855522244106e-09,15.3018
start_to_explode,1.0,0.0002872737719046251,3.603558013127035e-08,12.9607
strategy_like_in,1.0,0.0002872737719046251,1.2162008294303741e-07,11.2058
study_and_figure,1.0,0.0002872737719046251,4.5447504678713986e-08,12.6259
study_stuff_and,1.0,0.0002872737719046251,5.150717196920918e-07,9.1234
study_the_earth,1.0,0.0002872737719046251,1.1521902594603546e-08,14.6058
study_the_stuff,1.0,0.0002872737719046251,3.917446882165205e-07,9.5183
"study_volcano_,",1.0,0.0002872737719046251,1.0241691195203152e-08,14.7757
stuff_(_invent,1.0,0.0002872737719046251,3.385447922858819e-08,13.0508
stuff_and_make,1.0,0.0002872737719046251,3.1476605092294495e-06,6.512
stuff_and_use,1.0,0.0002872737719046251,1.201834012614881e-06,7.901
stuff_keep_an,1.0,0.0002872737719046251,9.672708351025198e-09,14.8581
stuff_like_a,1.0,0.0002872737719046251,9.418799756810787e-06,4.9307
stuff_out_to,1.0,0.0002872737719046251,9.189072933473937e-07,8.2883
stuff_that_be,1.0,0.0002872737719046251,1.4328505303985328e-05,4.3255
stuff_that_you,1.0,0.0002872737719046251,3.461539895220217e-05,3.0529
stuff_when_they,1.0,0.0002872737719046251,2.0796322954704174e-06,7.11
stuff_with_chemical,1.0,0.0002872737719046251,7.2545312632688974e-09,15.2732
stuff_you_do,1.0,0.0002872737719046251,1.7897734685513623e-05,4.0046
suddenly_without_any,1.0,0.0002872737719046251,2.3707618507414705e-11,23.5306
super_hard_to,1.0,0.0002872737719046251,4.279225140588353e-08,12.7128
superhero_be_a,1.0,0.0002872737719046251,8.835592341528386e-07,8.3449
superhero_that_save,2.0,0.0005745475438092502,9.76374560609367e-07,9.2008
ta_go_to,1.0,0.0002872737719046251,1.2612453045944622e-07,11.1534
ta_take_care,1.0,0.0002872737719046251,4.267371331334646e-10,19.3606
take_care_of,3.0,0.0008618213157138753,3.840634198201182e-09,17.7757
talk_about_a,1.0,0.0002872737719046251,2.6244333687708078e-08,13.4181
tall/wide_be_something,1.0,0.0002872737719046251,3.831151150798216e-07,9.5504
tall_it_be,1.0,0.0002872737719046251,1.2738577576404068e-06,7.8171
tall_something_be,3.0,0.0008618213157138753,2.6818058055587513e-06,8.328
tall_this_be,1.0,0.0002872737719046251,5.028385885422659e-08,12.48
tall_you_be,2.0,0.0005745475438092502,4.089753853477095e-06,7.1343
taller_and_the,1.0,0.0002872737719046251,9.089500935742799e-08,11.6259
teach_someone_something,1.0,0.0002872737719046251,1.6234977153877588e-06,7.4672
teach_you_bad,1.0,0.0002872737719046251,1.1569317831618375e-07,11.2779
teach_you_how,1.0,0.0002872737719046251,9.2554542652947e-07,8.2779
tell_the_police,1.0,0.0002872737719046251,3.840634198201182e-09,16.1907
tell_you_what,1.0,0.0002872737719046251,1.2147783723199292e-07,11.2075
tell_you_when,1.0,0.0002872737719046251,1.4924420002787702e-06,7.5886
test_stuff_with,1.0,0.0002872737719046251,4.836354175512599e-09,15.8581
that_'s_an,1.0,0.0002872737719046251,8.011278446025577e-07,8.4862
that_'s_really,1.0,0.0002872737719046251,8.011278446025577e-07,8.4862
that_'s_your,1.0,0.0002872737719046251,1.3352130743375961e-06,7.7492
that_a_hero,1.0,0.0002872737719046251,1.026445050897027e-06,8.1286
that_be_a,1.0,0.0002872737719046251,5.1835475070299866e-05,2.4704
that_be_build,1.0,0.0002872737719046251,8.428532531756076e-07,8.4129
that_be_hard,1.0,0.0002872737719046251,8.007105905168271e-06,5.165
that_be_like,1.0,0.0002872737719046251,4.003552952584136e-05,2.8431
that_be_miss,1.0,0.0002872737719046251,4.214266265878038e-07,9.4129
that_because_it,1.0,0.0002872737719046251,6.342262103103581e-07,8.8232
that_ca_n't,2.0,0.0005745475438092502,1.1040543108428997e-05,5.7015
that_create_potion,1.0,0.0002872737719046251,5.007049028765986e-07,9.1642
that_create_something,2.0,0.0005745475438092502,6.676065371687981e-06,6.4273
that_create_thing,1.0,0.0002872737719046251,1.6690163429219952e-06,7.4273
that_discover_new,1.0,0.0002872737719046251,2.3366228800907932e-07,10.2638
that_discover_something,1.0,0.0002872737719046251,5.3408522973503845e-06,5.7492
that_do_experiment,4.0,0.0011490950876185005,6.454920706250815e-06,7.4759
that_do_n't,1.0,0.0002872737719046251,2.050386577279671e-05,3.8085
that_do_science,4.0,0.0011490950876185005,6.075219488236062e-06,7.5633
that_do_scientific,1.0,0.0002872737719046251,3.797012180147539e-07,9.5633
that_experiment_something,1.0,0.0002872737719046251,1.1349311131869565e-05,4.6617
that_explode_a,1.0,0.0002872737719046251,8.211560407176215e-06,5.1286
that_go_boom,1.0,0.0002872737719046251,1.1683114400453966e-07,11.2638
that_have_never,1.0,0.0002872737719046251,1.418663891483696e-07,10.9837
that_he_can,1.0,0.0002872737719046251,8.470257940329125e-07,8.4058
that_help_people,5.0,0.0014363688595231256,3.5383146469946293e-06,8.6651
that_help_someone,1.0,0.0002872737719046251,7.143389947706139e-06,5.3297
that_help_you,2.0,0.0005745475438092502,1.628959950691867e-05,5.1404
that_if_someone,1.0,0.0002872737719046251,1.2054470536754109e-05,4.5748
that_invent_robot,1.0,0.0002872737719046251,1.7524671600680947e-07,10.6788
that_invent_something,5.0,0.0014363688595231256,2.8039474561089512e-05,5.6788
that_invent_stuff,2.0,0.0005745475438092502,5.958388344231521e-06,6.5914
that_invent_thing,3.0,0.0008618213157138753,7.009868640272378e-06,6.9419
that_investigate_thing,1.0,0.0002872737719046251,1.6690163429219952e-07,10.7492
that_it_'s,4.0,0.0011490950876185005,1.014761936496573e-05,6.8232
that_know_all,1.0,0.0002872737719046251,1.3769384829106457e-07,11.0267
that_make_experiment,2.0,0.0005745475438092502,3.901325701580163e-06,7.2023
that_make_liquid,1.0,0.0002872737719046251,4.5897949430354857e-07,9.2898
that_make_new,1.0,0.0002872737719046251,1.60642823006242e-06,7.4824
that_make_potion,4.0,0.0011490950876185005,2.7538769658212914e-06,8.7048
that_make_science,1.0,0.0002872737719046251,3.6718359544283885e-06,6.2898
that_make_some,1.0,0.0002872737719046251,6.884692414553228e-07,8.7048
that_make_something,3.0,0.0008618213157138753,3.671835954428389e-05,4.5528
that_make_stuff,3.0,0.0008618213157138753,7.802651403160325e-06,6.7873
that_make_thing,4.0,0.0011490950876185005,9.179589886070972e-06,6.9679
that_mean_you,1.0,0.0002872737719046251,1.4253399568553836e-05,4.333
that_measure_the,1.0,0.0002872737719046251,5.858247363656202e-06,5.6158
that_need_to,1.0,0.0002872737719046251,3.171131051551791e-06,6.5013
that_people_can,1.0,0.0002872737719046251,6.413195297677766e-06,5.4852
that_people_use,1.0,0.0002872737719046251,4.644037974180451e-06,5.9509
that_protect_or,1.0,0.0002872737719046251,7.510573543148977e-07,8.5793
that_protect_someone,1.0,0.0002872737719046251,2.678771230389802e-06,6.7447
that_protect_you,1.0,0.0002872737719046251,6.108599815094501e-06,5.5554
that_rescue_person,1.0,0.0002872737719046251,5.507753931642583e-07,9.0267
that_save_a,1.0,0.0002872737719046251,4.003135698498405e-05,2.8432
that_save_live,2.0,0.0005745475438092502,1.6272909343489452e-06,8.4638
that_save_others,1.0,0.0002872737719046251,3.2545818686978906e-07,9.7857
that_save_people,10.0,0.002872737719046251,1.724928390409882e-05,7.3797
that_save_person,2.0,0.0005745475438092502,1.4320160222270718e-05,5.3263
that_save_somebody,1.0,0.0002872737719046251,1.4645618409140505e-05,4.2939
that_save_someone,1.0,0.0002872737719046251,3.482402599506743e-05,3.0443
that_save_the,1.0,0.0002872737719046251,1.757474209096861e-05,4.0309
that_save_you,2.0,0.0005745475438092502,7.941179759622851e-05,2.855
that_save_your,2.0,0.0005745475438092502,3.2545818686978904e-06,7.4638
that_shark_be,1.0,0.0002872737719046251,4.214266265878038e-07,9.4129
that_something_be,4.0,0.0011490950876185005,6.74282602540486e-05,4.091
that_something_can,1.0,0.0002872737719046251,1.9360589577895142e-05,3.8912
that_something_that,1.0,0.0002872737719046251,0.00011749875054170845,1.2898
that_something_to,1.0,0.0002872737719046251,6.342262103103582e-05,2.1794
that_study_and,1.0,0.0002872737719046251,2.666253607817887e-06,6.7515
that_study_the,1.0,0.0002872737719046251,2.027854856650224e-06,7.1463
that_study_thing,1.0,0.0002872737719046251,1.5021147086297954e-06,7.5793
that_stuff_keep,1.0,0.0002872737719046251,2.837327782967392e-07,9.9837
that_there_'s,1.0,0.0002872737719046251,5.340852297350385e-07,9.0711
that_they_do,1.0,0.0002872737719046251,1.1391036540442614e-05,4.6565
that_they_save,1.0,0.0002872737719046251,9.76374560609367e-06,4.8788
that_try_new,1.0,0.0002872737719046251,2.9207786001134915e-07,9.9419
that_use_chemical,1.0,0.0002872737719046251,2.628700740102142e-07,10.0939
that_work_at,1.0,0.0002872737719046251,1.251762257191496e-07,11.1642
that_you_'re,2.0,0.0005745475438092502,3.5633498921384596e-05,4.0111
that_you_be,1.0,0.0002872737719046251,0.00010282809688742411,1.4822
that_you_build,1.0,0.0002872737719046251,2.0361999383648337e-06,7.1404
that_you_ca,14.0,0.004021832806664752,4.9886898489938425e-05,6.333
that_you_can,3.0,0.0008618213157138753,2.952489910629009e-05,4.8674
that_you_check,1.0,0.0002872737719046251,5.090499845912084e-06,5.8185
that_you_create,1.0,0.0002872737719046251,1.0180999691824168e-05,4.8185
that_you_get,1.0,0.0002872737719046251,2.1380099352830754e-05,3.7481
that_you_go,1.0,0.0002872737719046251,2.8506799137107675e-05,3.333
that_you_invent,1.0,0.0002872737719046251,4.276019870566151e-05,2.7481
that_you_know,1.0,0.0002872737719046251,1.1199099661006585e-05,4.681
that_you_learn,1.0,0.0002872737719046251,1.0180999691824168e-05,4.8185
that_you_measure,2.0,0.0005745475438092502,2.6470599198742838e-05,4.44
that_you_need,2.0,0.0005745475438092502,8.144799753459335e-06,6.1404
that_you_represent,1.0,0.0002872737719046251,4.072399876729667e-06,6.1404
that_you_save,1.0,0.0002872737719046251,7.941179759622851e-05,1.855
that_you_see,1.0,0.0002872737719046251,1.7307699476101086e-05,4.0529
that_you_use,3.0,0.0008618213157138753,2.1380099352830754e-05,5.333
the_air_pressure,1.0,0.0002872737719046251,3.4565707783810636e-08,13.0208
the_day_and,1.0,0.0002872737719046251,1.0907401122891356e-06,8.041
the_day_to,1.0,0.0002872737719046251,1.459440995316449e-06,7.6209
the_doctor_measure,1.0,0.0002872737719046251,6.657099276882048e-08,12.0752
the_earth_and,1.0,0.0002872737719046251,9.089500935742799e-08,11.6259
the_forest_like,1.0,0.0002872737719046251,1.2162008294303744e-07,11.2058
the_game_be,1.0,0.0002872737719046251,1.293013513394398e-07,11.1175
the_grind_be,1.0,0.0002872737719046251,1.293013513394398e-07,11.1175
the_height_of,1.0,0.0002872737719046251,6.913141556762127e-08,12.0208
the_lawyer_thing,1.0,0.0002872737719046251,3.584591918321103e-07,9.6464
the_length_of,1.0,0.0002872737719046251,9.217522075682838e-08,11.6058
the_length_or,2.0,0.0005745475438092502,1.536253679280473e-07,11.8688
the_military_and,1.0,0.0002872737719046251,9.089500935742799e-08,11.6259
the_people_that,1.0,0.0002872737719046251,1.1941811933606875e-05,4.5883
the_people_to,1.0,0.0002872737719046251,6.445864395980984e-06,5.4779
the_phone_or,1.0,0.0002872737719046251,3.840634198201182e-08,12.8688
the_police_not,1.0,0.0002872737719046251,2.1763593789806698e-08,13.6882
the_pressure_be,1.0,0.0002872737719046251,1.163712162054958e-06,7.9475
the_problem_of,1.0,0.0002872737719046251,4.608761037841419e-08,12.6058
the_size_be,1.0,0.0002872737719046251,1.0344108107155184e-06,8.1175
the_size_of,1.0,0.0002872737719046251,1.8435044151365676e-07,10.6058
the_thing_you,1.0,0.0002872737719046251,1.2494863258147843e-05,4.523
the_weight_height,1.0,0.0002872737719046251,7.681268396402364e-09,15.1907
the_world_from,1.0,0.0002872737719046251,3.8406341982011816e-08,12.8688
their_arm_and,1.0,0.0002872737719046251,1.6832409140264441e-09,17.3808
them_up_and,1.0,0.0002872737719046251,2.0198890968317324e-08,13.7959
then_it_blow,1.0,0.0002872737719046251,2.1621348078762206e-08,13.6977
then_you_ca,1.0,0.0002872737719046251,5.668965737493004e-07,8.9851
there_'s_a,1.0,0.0002872737719046251,3.732527457807371e-07,9.5881
there_'s_different,1.0,0.0002872737719046251,9.103725506847246e-09,14.9456
they_'re_a,1.0,0.0002872737719046251,3.061838930232609e-06,6.5519
they_'re_feel,1.0,0.0002872737719046251,1.244649971639272e-07,11.1725
they_'re_have,1.0,0.0002872737719046251,4.231809903573524e-07,9.4069
they_'re_okay,1.0,0.0002872737719046251,2.489299943278544e-08,13.4944
they_'re_on,1.0,0.0002872737719046251,2.738229937606398e-07,10.035
they_'re_teach,1.0,0.0002872737719046251,9.957199773114176e-08,11.4944
they_be_an,1.0,0.0002872737719046251,4.310045044647993e-07,9.3805
they_be_good,1.0,0.0002872737719046251,4.310045044647993e-07,9.3805
they_can_tell,1.0,0.0002872737719046251,6.187688430435238e-08,12.1807
they_discover_new,1.0,0.0002872737719046251,3.98287990924567e-08,12.8163
they_discover_that,1.0,0.0002872737719046251,1.0014098057531969e-06,8.1642
they_do_crime,1.0,0.0002872737719046251,1.9416539557572638e-07,10.5309
they_do_new,1.0,0.0002872737719046251,4.530525896766949e-07,9.3085
they_do_science,1.0,0.0002872737719046251,1.0355487764038742e-06,8.1159
they_feel_and,1.0,0.0002872737719046251,2.524861371039666e-07,10.152
they_go_somewhere,1.0,0.0002872737719046251,7.965759818491342e-08,11.8163
they_invent_something,2.0,0.0005745475438092502,4.779455891094803e-06,6.9094
they_invent_thing,1.0,0.0002872737719046251,1.1948639727737008e-06,7.9094
they_just_do,1.0,0.0002872737719046251,6.472179852524212e-08,12.1159
they_make_science,1.0,0.0002872737719046251,6.258811285957481e-07,8.8423
they_make_thing,1.0,0.0002872737719046251,1.56470282148937e-06,7.5204
they_save_people,1.0,0.0002872737719046251,2.9402188472895714e-06,6.6104
they_save_your,1.0,0.0002872737719046251,5.54758273073504e-07,9.0164
they_solve_problem,1.0,0.0002872737719046251,2.8449142208897643e-09,16.6237
they_tell_you,2.0,0.0005745475438092502,5.206193024228267e-07,10.108
they_try_stuff,1.0,0.0002872737719046251,2.4181770877562995e-07,10.2143
they_use_potion,1.0,0.0002872737719046251,1.792295959160551e-07,10.6464
they_want_to,1.0,0.0002872737719046251,3.378335637306595e-07,9.7319
thing_and_make,1.0,0.0002872737719046251,3.703130010858176e-06,6.2775
thing_and_more,1.0,0.0002872737719046251,1.3465927312211552e-07,11.0589
thing_and_sit,1.0,0.0002872737719046251,6.732963656105776e-08,12.0589
thing_like_medicine,1.0,0.0002872737719046251,1.8017790065635174e-07,10.6388
thing_like_steve,1.0,0.0002872737719046251,9.008895032817587e-08,11.6388
thing_make_new,1.0,0.0002872737719046251,3.650973250141864e-07,9.6199
thing_people_have,1.0,0.0002872737719046251,8.544225710072258e-07,8.3933
thing_that_people,1.0,0.0002872737719046251,8.845786617486574e-06,5.0213
thing_that_you,2.0,0.0005745475438092502,4.0723998767296674e-05,3.8185
thing_to_learn,1.0,0.0002872737719046251,9.008895032817586e-07,8.3169
thing_you_need,1.0,0.0002872737719046251,1.85109085305894e-06,7.2779
thing_you_want,1.0,0.0002872737719046251,1.1569317831618374e-06,7.956
think_about_something,1.0,0.0002872737719046251,1.0241691195203151e-07,11.4538
think_how_long,1.0,0.0002872737719046251,3.698388487156693e-08,12.9232
think_they_'re,1.0,0.0002872737719046251,7.467899829835631e-08,11.9094
this_be_a,1.0,0.0002872737719046251,8.835592341528386e-07,8.3449
to_a_cave,1.0,0.0002872737719046251,2.770235222591408e-07,10.0182
to_a_judge,1.0,0.0002872737719046251,2.770235222591408e-07,10.0182
to_a_lawyer,1.0,0.0002872737719046251,1.9391646558139858e-06,7.2108
to_a_read,1.0,0.0002872737719046251,8.310705667774223e-07,8.4332
to_another_place,1.0,0.0002872737719046251,2.027001382383957e-08,13.7908
to_be_nice,1.0,0.0002872737719046251,2.2747459957864406e-07,10.3025
to_come_out,1.0,0.0002872737719046251,8.108005529535827e-08,11.7908
to_court_for,1.0,0.0002872737719046251,6.306226522972311e-08,12.1534
to_different_place,1.0,0.0002872737719046251,6.081004147151871e-08,12.2058
to_do_something,4.0,0.0011490950876185005,3.279237791945601e-05,5.131
to_do_sometimes,1.0,0.0002872737719046251,4.0990472399320015e-07,9.4529
to_explore_[,1.0,0.0002872737719046251,4.504447516408794e-09,15.9607
to_figure_out,1.0,0.0002872737719046251,8.108005529535827e-08,11.7908
to_get_a,1.0,0.0002872737719046251,5.817493967441956e-06,5.6259
to_get_home,1.0,0.0002872737719046251,4.729669892229233e-08,12.5684
to_get_out,1.0,0.0002872737719046251,5.675603870675078e-07,8.9834
to_get_send,1.0,0.0002872737719046251,4.729669892229233e-08,12.5684
to_give_you,1.0,0.0002872737719046251,1.0990851940037454e-06,8.03
to_go_find,1.0,0.0002872737719046251,1.2612453045944622e-07,11.1534
